open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1709899200,67741.22,67775.04,67366.24,67455.22,1386.70365,1709902799,93645325.5470356,74110,646.04057,43625962.2879496,0
1709902800,67455.23,67878.0,67300.0,67770.96,2251.83044,1709906399,152231781.7458858,127097,1139.50471,77034084.6322077,0
1709906400,67770.95,68600.0,67550.85,68422.0,5385.38889,1709909999,367106899.048269,216805,3273.77349,223203500.8178894,0
1709910000,68422.0,69990.0,67150.0,67617.6,13730.756002,1709913599,941464599.396388,524596,7414.009361,508979570.8818464,0
1709913600,67617.6,67932.99,66082.66,67810.6,10962.36027,1709917199,734744265.3980368,372921,5141.69724,344723501.9237956,0
1709917200,67810.59,68797.74,67658.25,68340.01,4747.07409,1709920799,323970985.0000746,168377,2384.32731,162734970.442761,0
1709920800,68340.0,68799.0,68065.82,68578.01,3564.83146,1709924399,244044539.92052448,131441,1673.78288,114589984.9616089,0
1709924400,68578.01,68864.0,68116.84,68863.99,3110.63563,1709927999,213134071.3407854,112535,1506.75925,103261300.0618099,0
1709928000,68864.0,69379.0,68816.0,69071.99,4987.21606,1709931599,344600719.0017871,156014,2652.30951,183262723.8510516,0
1709931600,69071.99,69181.1,67807.58,68182.39,3535.20146,1709935199,242580478.3562804,128884,1647.1556,113047402.3259076,0
1709935200,68182.38,68428.57,67997.21,68102.06,1760.3622,1709938799,120136281.9500073,67315,871.15617,59451482.4813092,0
1709938800,68102.07,68387.4,68040.0,68124.19,1267.05665,1709942399,86412405.4242561,58985,645.56195,44028954.0508681,0
1709942400,68124.2,68279.0,68003.86,68100.01,1280.73695,1709945999,87233552.7389604,59916,610.32908,41571297.1696852,0
1709946000,68100.0,68158.35,67861.1,67910.95,1057.6564,1709949599,71916812.7327476,58357,496.39388,33755041.5111465,0
1709949600,67910.94,68210.0,67876.9,68156.02,937.27586,1709953199,63772545.8335388,55142,577.91112,39322726.6126318,0
1709953200,68156.02,68275.74,68080.08,68247.34,700.75943,1709956799,47785407.0966795,46801,430.32258,29345391.6671012,0
1709956800,68247.34,68370.0,68133.27,68301.11,782.48118,1709960399,53387495.8653762,42927,441.89241,30150062.585245,0
1709960400,68301.11,68301.11,68150.0,68244.98,664.69746,1709963999,45348319.536154,47653,382.66973,26106091.7487521,0
1709964000,68244.99,68520.0,68150.26,68426.01,1042.78077,1709967599,71264306.7495688,58097,616.05467,42104145.5981642,0
1709967600,68426.01,68541.1,68280.0,68288.64,901.84018,1709971199,61744023.4073288,59262,465.00528,31839964.5663064,0
1709971200,68288.64,68453.12,68288.63,68300.0,1063.50663,1709974799,72696729.8990033,53416,479.53593,32780022.6527865,0
1709974800,68300.0,68365.64,68155.81,68301.09,941.5941,1709978399,64286784.6313036,54228,418.3089,28559304.0316654,0
1709978400,68301.1,68307.1,67933.93,68177.99,1444.51054,1709981999,98396142.1861165,90948,697.04333,47483911.8148562,0
1709982000,68177.99,68347.07,68138.0,68299.99,716.65283,1709985599,48915465.5480994,59271,381.71626,26054459.1306489,0
1709985600,68300.0,68488.0,68200.0,68475.18,889.40612,1709989199,60750144.0019565,68693,506.07057,34566132.9049968,0
1709989200,68475.18,68521.1,68319.99,68345.57,709.15742,1709992799,48515797.5307532,55219,381.63204,26109973.9902806,0
1709992800,68345.56,68395.36,68100.01,68138.68,937.0857,1709996399,63967733.1808434,58847,403.78942,27562612.2382356,0
1709996400,68138.69,68350.0,68138.68,68288.2,618.47017,1709999999,42211248.2611049,57720,314.26352,21447930.495512,0
1710000000,68288.19,68315.94,68000.0,68104.59,1025.13403,1710003599,69849580.9756032,76291,425.49732,28991333.0871681,0
1710003600,68104.59,68232.04,68000.0,68153.86,820.69227,1710007199,55904682.3303486,63383,395.13047,26916601.282226,0
1710007200,68153.86,68323.29,68121.69,68250.01,607.71756,1710010799,41470859.0182239,58886,310.39933,21180964.2044711,0
1710010800,68250.0,68325.0,68146.78,68193.51,626.28102,1710014399,42731441.8176374,53364,262.26286,17893879.3292004,0
1710014400,68193.51,68350.0,68193.51,68333.24,561.34762,1710017999,38344513.4264737,42044,261.67649,17874240.6144892,0
1710018000,68333.24,68425.7,68209.59,68376.13,561.27398,1710021599,38350663.6807475,40683,295.06107,20162009.9842815,0
1710021600,68376.13,68411.32,68316.41,68364.99,401.52598,1710025199,27452802.196119,38591,171.23964,11707702.9039213,0
1710025200,68364.99,68433.17,68272.0,68313.27,580.31323,1710028799,39666984.2646104,45602,281.3861,19234455.8790507,0
1710028800,68313.28,68449.18,68200.0,68343.12,1024.01076,1710032399,69950517.5837476,61835,497.92358,34011428.6713935,0
1710032400,68343.11,69216.0,68314.3,68939.55,3562.63443,1710035999,245359883.4256768,164121,1896.41971,130569684.6320121,0
1710036000,68939.56,69190.0,68769.57,68822.58,1408.07978,1710039599,97162756.977176,68795,737.78039,50910028.8097828,0
1710039600,68822.57,69140.0,68710.0,69136.79,1149.35533,1710043199,79245934.3283893,79753,646.04156,44544590.8139226,0
1710043200,69136.78,69659.47,69024.62,69403.81,2500.4398,1710046799,173627444.0213275,124235,1381.74501,95937791.206188,0
1710046800,69403.82,69510.05,69192.98,69330.32,1172.14377,1710050399,81293350.9274105,80674,574.5145,39844028.9288452,0
1710050400,69330.33,69379.25,69071.69,69325.92,793.78341,1710053999,54982485.0532518,50893,386.24844,26754337.3180886,0
1710054000,69325.91,69439.38,69242.01,69347.16,930.64828,1710057599,64526543.1068946,70407,439.23856,30452732.4925245,0
1710057600,69347.16,69686.94,69331.48,69635.35,1253.63481,1710061199,87132677.933896,67997,652.61374,45361502.2019473,0
1710061200,69635.35,69844.0,69162.0,69776.31,3085.56728,1710064799,214681326.317527,166238,1548.81817,107793305.8766611,0
1710064800,69776.32,69887.61,69550.0,69750.08,2093.15768,1710068399,146042641.9982519,125762,1026.12274,71597953.9350421,0
1710068400,69750.08,69835.75,69359.41,69568.46,1279.82742,1710071999,89122750.835575,93756,609.21855,42423043.3051426,0
1710072000,69568.45,69833.33,69421.87,69777.94,2014.53386,1710075599,140405464.9730788,122932,1017.30181,70908311.9701121,0
1710075600,69777.93,69820.0,69118.0,69313.56,1985.71015,1710079199,138084727.7478267,92488,884.55949,61524809.2414119,0
1710079200,69313.55,69468.0,68641.1,69270.0,2486.59054,1710082799,171889288.4852341,136196,1153.0178,79695957.2804107,0
1710082800,69269.99,69415.59,68965.66,69194.83,1753.7566,1710086399,121388542.7397928,89218,805.31139,55746753.9103055,0
1710086400,69194.83,69768.58,69157.55,69426.42,1701.6972,1710089999,118290514.1563978,89810,910.2694,63279388.310731,0
1710090000,69426.41,69600.0,69350.0,69413.53,769.54221,1710093599,53442949.087574,50381,389.90658,27078472.9545089,0
1710093600,69413.53,69471.56,69186.02,69233.97,772.44505,1710097199,53573210.4996187,44260,345.1253,23937219.1020731,0
1710097200,69233.96,69447.59,69111.89,69400.19,762.67126,1710100799,52850919.7519404,53477,410.59919,28456708.6602404,0
1710100800,69400.19,69470.01,69241.1,69310.0,627.38238,1710104399,43501161.6217025,41143,343.04257,23787864.3018073,0
1710104400,69310.0,69386.45,69086.77,69100.0,810.89014,1710107999,56125141.3803637,44130,378.10674,26170873.9178298,0
1710108000,69100.0,69100.0,68094.75,68418.59,2817.74576,1710111599,193398737.063206,125022,1207.14455,82859308.101158,0
1710111600,68418.59,68998.71,68357.49,68955.88,1648.42045,1710115199,113228531.0787186,95995,947.72927,65101900.0518864,0
1710115200,68955.88,68955.9,67024.96,68095.99,3708.50261,1710118799,252627351.0670916,173731,1581.90922,107792862.918337,0
1710118800,68095.99,68376.0,67584.2,68299.17,2744.35471,1710122399,186703746.14875913,126817,1440.44449,98005104.3758959,0
1710122400,68299.17,68518.3,68255.47,68314.71,1422.53129,1710125999,97316970.8845041,56717,764.32871,52288908.2271531,0
1710126000,68314.72,68632.32,68283.6,68604.42,1247.20906,1710129599,85422897.6087445,57223,759.39356,52009522.4702127,0
1710129600,68604.41,68812.21,68468.95,68540.12,989.58152,1710133199,67891987.0752345,49635,487.39646,33441174.6840297,0
1710133200,68540.12,68807.44,68501.1,68550.4,1079.87982,1710136799,74136215.07119,54137,579.05343,39752730.9283589,0
1710136800,68550.4,69371.81,68445.91,69319.79,1555.67402,1710140399,107058274.9332622,99040,907.17127,62448049.9332781,0
1710140400,69319.79,71298.0,69275.61,71019.99,13723.060568,1710143999,967092079.9389416,510283,7692.964282,541939464.5188124,0
1710144000,71019.99,71658.0,71019.99,71190.0,5120.8284,1710147599,365336720.29670453,208922,2798.23119,199655481.46782896,0
1710147600,71190.0,71831.99,71150.0,71770.0,3175.887198,1710151199,227281848.0555032,122025,1691.639308,121056793.6046277,0
1710151200,71770.01,71807.96,71461.1,71504.01,2995.23432,1710154799,214712348.8059194,91658,1369.96446,98217199.326885,0
1710154800,71504.0,72226.3,71270.09,71487.2,4731.40015,1710158399,339642590.77276784,183867,2509.309959,180180178.69386888,0
1710158400,71487.21,72167.38,71304.2,71968.27,3449.28877,1710161999,247685912.2085662,133689,1912.69377,137356037.3030075,0
1710162000,71968.26,72380.0,71336.0,71503.97,4484.708525,1710165599,322499450.6405344,191325,2223.186765,159872219.6861858,0
1710165600,71503.97,72353.54,71492.0,72170.68,3581.939,1710169199,258042986.2659026,178891,2029.81111,146216710.7928076,0
1710169200,72170.69,72661.1,72000.0,72010.0,4065.935973,1710172799,293970474.6219126,165376,2164.675493,156541143.0441866,0
1710172800,72010.01,72600.0,71795.29,72501.1,3755.89774,1710176399,271526637.398833,134978,1747.4896,126353432.6579427,0
1710176400,72501.11,72520.0,72223.0,72481.11,2169.69878,1710179999,157124064.3159329,79918,1161.79829,84141093.2926974,0
1710180000,72481.11,72598.69,72180.0,72480.0,1980.14866,1710183599,143329499.5788324,75503,924.82219,66940256.5588839,0
1710183600,72479.99,72800.0,71760.0,71970.0,3697.370542,1710187199,267295693.88794276,117912,1859.478862,134479309.24844363,0
1710187200,71970.0,72261.1,71836.36,72115.76,1276.43156,1710190799,92022576.1344006,56026,708.34433,51067926.2989367,0
1710190800,72115.77,72594.13,72038.31,72517.32,1118.88133,1710194399,80867124.9484332,55976,618.15173,44678373.0387931,0
1710194400,72517.32,72750.0,72392.57,72441.11,1838.21988,1710197999,133430058.7071716,66440,897.47635,65145724.9332171,0
1710198000,72441.1,72444.66,72053.94,72078.1,1380.1613,1710201599,99686868.2517199,53325,606.12063,43779605.2825825,0
1710201600,72078.1,72324.0,71985.89,71988.27,1750.00903,1710205199,126358712.713256,62885,812.73129,58686899.7201007,0
1710205200,71988.28,72470.41,71900.0,72433.34,1273.21859,1710208799,91988686.538402,55139,714.99507,51662747.5423643,0
1710208800,72433.34,72433.35,72138.64,72183.97,982.17412,1710212399,70962943.9774138,45291,512.69174,37041401.2039017,0
1710212400,72183.97,72241.85,71400.0,71619.0,2936.01799,1710215999,210680513.1727354,97451,1288.8682,92478250.4480696,0
1710216000,71619.0,72083.63,71301.0,71809.3,2011.96529,1710219599,144444394.0200874,77523,1059.3421,76058883.342045,0
1710219600,71809.3,72071.42,71710.0,71981.11,1004.61123,1710223199,72249112.0805218,49488,582.51625,41890249.1658305,0
1710223200,71981.1,72272.08,71441.1,72266.47,2106.13374,1710226799,151297570.1847657,117883,1176.18605,84499227.6663662,0
1710226800,72266.48,72355.15,72021.11,72121.1,1799.89634,1710230399,129920959.4927457,126140,921.43993,66513682.2188059,0
1710230400,72121.1,72188.46,71388.0,71677.32,2545.71796,1710233999,182576080.95504153,143405,1191.93999,85483960.2294544,0
1710234000,71677.32,72085.06,71677.32,71936.0,1506.34154,1710237599,108334436.4405056,69480,876.69625,63050893.4312086,0
1710237600,71936.0,71999.0,71647.14,71864.0,1230.12388,1710241199,88370602.9508465,64517,680.41515,48876200.1087671,0
1710241200,71864.0,72376.0,71860.0,72023.82,2041.24641,1710244799,147254143.5825881,110795,1131.6237,81634581.4914607,0
1710244800,72023.82,72294.17,71470.0,72193.19,3693.00739,1710248399,265710328.3922928,212154,1877.44102,135105051.7501437,0
1710248400,72193.18,72333.02,71704.56,72293.8,3043.68888,1710251999,219427435.4947076,136024,1542.72376,111227316.3915629,0
1710252000,72293.81,73000.0,71620.0,71666.79,6222.255881,1710255599,448790134.70080006,255573,3347.745853,241608019.28895032,0
1710255600,71666.8,72083.61,70800.0,71703.41,4157.5261,1710259199,297762252.6916484,175653,1954.25181,140029764.3221079,0
1710259200,71703.41,71829.11,70114.34,70507.37,6044.69761,1710262799,427937815.8951649,286016,2678.50528,189575274.9450928,0
1710262800,70507.38,71121.1,68620.82,71092.55,10154.33622,1710266399,709574361.6612333,384096,4810.2993,336292638.134945,0
1710266400,71092.55,71497.49,70500.0,71410.21,4234.63625,1710269999,300838880.070568,174830,2230.79509,158521640.6002199,0
1710270000,71410.2,71655.0,71206.79,71349.99,3582.23757,1710273599,255979769.34057632,106663,1893.33089,135292919.0745312,0
1710273600,71349.99,71350.0,70621.1,71037.63,2208.27617,1710277199,156775306.287967,91854,1040.59928,73876691.4722139,0
1710277200,71037.64,71120.55,70607.86,70845.21,1423.82858,1710280799,100875429.0145832,66318,712.77892,50496496.549463,0
1710280800,70845.22,71270.82,70680.51,71162.01,1530.75726,1710284399,108729547.9953385,75515,813.31868,57774181.9617669,0
1710284400,71162.01,71550.05,71034.01,71452.01,1300.84266,1710287999,92828560.9055486,63197,665.97733,47525203.3478541,0
1710288000,71452.0,71745.0,71333.31,71410.68,1495.57601,1710291599,106927643.9832209,81107,702.57098,50231025.5924933,0
1710291600,71410.69,72100.0,71369.9,72005.37,2211.5967,1710295199,158802632.9111826,89969,1248.06641,89630369.7880403,0
1710295200,72005.38,72079.8,71867.06,71980.0,1166.63479,1710298799,83939723.0664265,47809,511.68163,36816150.0746409,0
1710298800,71980.0,72217.79,71881.42,72057.43,1493.336,1710302399,107585934.8721705,69873,762.62577,54947549.212916,0
1710302400,72057.43,72210.0,71920.0,72210.0,1233.40885,1710305999,88926666.1196106,60692,689.36612,49708294.9037339,0
1710306000,72209.99,72210.0,71982.25,72152.39,1033.23632,1710309599,74515536.1742543,49962,438.16642,31601002.0275399,0
1710309600,72152.39,72724.94,72110.0,72708.0,2518.91366,1710313199,182565225.3106094,121787,1414.39357,102508621.9918845,0
1710313200,72707.99,73182.22,72636.08,72855.16,3660.428662,1710316799,266870041.4756845,173109,2029.744132,147986084.6266058,0
1710316800,72855.15,73650.25,72820.0,73433.5,3835.639205,1710320399,281344273.65536016,179191,2148.195605,157571836.1654542,0
1710320400,73433.49,73607.8,73131.0,73306.52,2238.63114,1710323999,164275290.7495775,100913,1114.25409,81760569.5451198,0
1710324000,73306.52,73387.21,73121.1,73256.02,1652.80549,1710327599,121069260.4251036,81470,833.59289,61058419.7124573,0
1710327600,73256.01,73481.31,73041.43,73065.41,1861.37304,1710331199,136372546.5206874,87471,906.09234,66389890.6652123,0
1710331200,73065.4,73180.0,72456.0,72810.0,2752.30906,1710334799,200523034.7645368,174598,1395.46247,101676000.1273626,0
1710334800,72809.99,73030.74,71634.52,72183.65,4251.74002,1710338399,308049911.11968833,218404,1847.37784,133819713.2093834,0
1710338400,72183.62,72910.38,72001.1,72352.8,4166.24396,1710341999,301886482.8435943,182018,1969.67614,142715503.6640104,0
1710342000,72352.79,73091.41,72289.03,72634.95,2869.3665,1710345599,208547569.2518614,131838,1552.24956,112830849.8763928,0
1710345600,72634.95,73000.0,72350.0,72995.91,2373.69295,1710349199,172449307.3125775,104023,1247.60807,90648628.5284805,0
1710349200,72995.92,73180.0,72660.99,72820.61,2271.00216,1710352799,165581639.6022735,104116,1181.63196,86162485.4755585,0
1710352800,72820.61,73263.99,72721.16,73133.59,1790.66545,1710356399,130738576.8530276,87746,923.83817,67449366.5119896,0
1710356400,73133.59,73394.19,72778.88,73349.24,2292.49767,1710359999,167444918.4747616,88763,1179.28311,86150339.5662348,0
1710360000,73349.24,73410.22,72924.26,73088.73,1710.96812,1710363599,125185615.8614401,75216,803.53427,58791988.4348339,0
1710363600,73088.72,73361.01,72940.0,73240.2,1365.52315,1710367199,99866923.6330465,61449,698.58733,51087594.4181792,0
1710367200,73240.21,73268.0,72788.15,72951.83,1367.68486,1710370799,99887251.6393755,72996,625.07748,45658180.3587615,0
1710370800,72951.82,73129.8,72896.46,73072.41,1046.43788,1710374399,76408494.6337217,56677,564.00588,41181777.412175,0
1710374400,73072.4,73169.44,72759.07,72842.77,1465.88043,1710377999,106946814.89271,68241,650.11829,47426908.3869224,0
1710378000,72842.77,72950.57,72500.0,72928.31,1521.17431,1710381599,110610170.7502206,82631,741.89519,53950693.8597212,0
1710381600,72928.32,73220.0,72817.4,73012.73,1143.35163,1710385199,83465648.607296,54579,652.75843,47649049.8043762,0
1710385200,73012.74,73288.3,73009.11,73267.08,1339.16682,1710388799,98013277.4136236,61850,692.45341,50678232.0575648,0
1710388800,73267.08,73658.0,72680.0,72961.08,2576.90621,1710392399,188615228.8967161,115329,1294.60624,94815027.1245723,0
1710392400,72961.09,73172.0,72734.22,73143.98,1340.50391,1710395999,97818062.8453186,58678,718.79848,52456011.815122,0
1710396000,73143.98,73600.0,73123.7,73577.35,1762.24807,1710399599,129386584.0355858,90625,992.39044,72866946.6888454,0
1710399600,73577.35,73777.0,73100.0,73224.0,2055.245156,1710403199,150923463.3789192,115195,1039.727496,76364309.84242,0
1710403200,73224.0,73528.11,73215.14,73321.11,1350.64077,1710406799,99132139.7484902,67846,560.02971,41102267.8991298,0
1710406800,73321.1,73500.0,73156.0,73329.12,1207.94812,1710410399,88594010.4554034,63826,540.81035,39662756.4277975,0
1710410400,73329.11,73335.96,72861.1,72983.59,1673.26175,1710413999,122293920.3580148,86638,683.90295,49979708.9380848,0
1710414000,72983.59,73025.0,72627.0,72884.0,2175.48588,1710417599,158383679.4708272,100652,952.63664,69359999.833387,0
1710417600,72884.01,73047.16,72401.0,72829.93,2804.444,1710421199,203953989.1987682,141355,1297.70266,94369004.8759163,0
1710421200,72829.94,72919.6,71360.8,71884.81,5768.30229,1710424799,415723925.8346719,228877,2813.87446,202795546.7443808,0
1710424800,71884.82,72536.03,71215.0,71690.0,4628.07838,1710428399,332661019.62986326,193993,2495.9024,179452075.5701148,0
1710428400,71689.99,72068.96,70543.64,70844.01,5356.465,1710431999,381322695.2428773,210248,2643.40421,188282061.5238044,0
1710432000,70844.0,71445.0,69880.0,71337.63,6369.77109,1710435599,450466308.2151255,239937,3212.62183,227330237.0427264,0
1710435600,71337.64,71458.0,70700.0,71036.01,2805.73236,1710439199,199277721.51067728,118396,1517.09095,107754569.8104819,0
1710439200,71036.0,71036.01,69309.38,70098.5,4914.97579,1710442799,344932119.53985673,183750,2308.63016,162038779.4812701,0
1710442800,70098.49,70441.1,68555.0,69415.09,8830.94657,1710446399,613406625.3463329,310625,4075.81538,283256705.6782394,0
1710446400,69415.09,71199.0,69303.75,70744.9,4740.36995,1710449999,334067361.7164684,164336,2528.72185,178198894.6510608,0
1710450000,70744.9,71132.73,70288.2,71105.58,2038.37667,1710453599,144283485.9921234,85735,1183.93638,83814969.9867088,0
1710453600,71105.58,71666.38,71083.34,71539.2,2572.93661,1710457199,183799374.7709916,92012,1406.90087,100503580.0136046,0
1710457200,71539.21,71709.9,71380.0,71388.94,1315.41698,1710460799,94112221.2457495,59515,672.01955,48082058.832755,0
1710460800,71388.94,72419.71,71254.0,71910.01,2801.58344,1710464399,201382791.3332365,109183,1504.40756,108142609.3456717,0
1710464400,71910.01,72068.42,71604.01,71631.99,1678.0074,1710467999,120587461.7983232,72513,837.60152,60193482.305587,0
1710468000,71632.0,71749.48,68000.0,69035.38,7541.34387,1710471599,525088380.3405018,319884,3219.03454,224175848.04444408,0
1710471600,69035.39,69440.91,66699.0,68224.01,10401.9231,1710475199,710253718.0132664,397171,4797.62595,327741546.7471495,0
1710475200,68224.01,68514.61,66904.98,67447.99,6549.76551,1710478799,443835837.5296748,236353,3045.32225,206403028.9541272,0
1710478800,67447.98,68250.0,67126.81,67441.1,4175.62126,1710482399,282766025.2252433,142522,2019.27029,136768779.9394598,0
1710482400,67441.09,68680.0,67426.29,68670.0,3626.03449,1710485999,247200349.847742,125084,2047.92877,139603852.8871591,0
1710486000,68669.99,68861.1,68130.25,68448.29,2877.87988,1710489599,197116136.0665612,101911,1389.90739,95202496.3170472,0
1710489600,68448.28,68600.0,67024.0,67066.26,4991.73886,1710493199,338111706.6314491,184519,2178.53652,147548658.3905935,0
1710493200,67066.25,68103.44,65600.0,67799.31,9793.57069,1710496799,655416357.1743633,342192,4654.64851,311662863.1137822,0
1710496800,67799.31,68100.0,67230.55,67250.78,3679.09132,1710500399,248852461.678916,145361,1622.83879,109808934.4367208,0
1710500400,67250.79,67888.09,66740.01,67757.76,4257.21109,1710503999,286353627.0687814,172936,2147.37412,144467097.2456493,0
1710504000,67757.75,68059.99,67475.0,67915.01,2510.65078,1710507599,170073631.6269429,121118,1284.59456,87031154.6541002,0
1710507600,67915.0,68667.61,67424.79,68474.26,3842.23337,1710511199,261674918.5655146,171717,1991.81904,135669569.0038977,0
1710511200,68474.26,68630.9,67868.01,68622.81,3300.87114,1710514799,225098442.6163404,153317,1712.23463,116804698.4524601,0
1710514800,68622.81,68746.69,68121.1,68157.07,2827.9683,1710518399,193401285.0205731,118999,1352.62767,92512117.3082721,0
1710518400,68157.07,68424.46,67520.01,67893.77,4254.66798,1710521999,289198005.8722786,141450,2068.60876,140633556.3126994,0
1710522000,67893.78,68334.0,67625.0,68221.1,2277.06059,1710525599,154873088.202817,94718,1164.50534,79208541.2674951,0
1710525600,68221.09,70498.99,68214.8,70234.0,5004.11739,1710529199,347201096.9942284,170146,2760.54619,191413905.86389288,0
1710529200,70234.0,70650.0,68551.05,68964.0,5784.50357,1710532799,402884305.8683688,190198,2718.3081,189464359.9064342,0
1710532800,68964.0,68966.5,67413.8,67871.99,4765.61941,1710536399,324429633.55756366,155149,2032.41786,138372180.2674173,0
1710536400,67871.98,68309.04,67832.46,68309.04,1806.07752,1710539999,123053858.9715062,64701,831.52128,56659161.1293533,0
1710540000,68309.03,69192.37,68204.01,69104.3,2089.71351,1710543599,143428928.8350528,83690,1193.10836,81889125.9789442,0
1710543600,69104.3,69750.0,68801.1,69499.85,2496.78099,1710547199,172997869.0328663,89613,1269.87715,88008182.1488187,0
1710547200,69499.84,70043.0,69422.68,69639.99,2334.19793,1710550799,162923381.6538252,87933,1121.51275,78298821.0470365,0
1710550800,69640.0,69880.0,69056.0,69286.2,1995.72518,1710554399,138632158.6576417,98437,883.21437,61348032.4711268,0
1710554400,69286.19,69320.0,68932.01,69073.14,1460.90266,1710557999,101036769.9959116,88758,688.69242,47631041.5511242,0
1710558000,69073.15,69435.99,68974.79,69200.08,1272.4072,1710561599,88087441.5332688,94395,727.9707,50396304.0947515,0
1710561600,69200.07,69296.8,68805.01,69011.01,1386.90943,1710565199,95727063.5547465,105558,700.37647,48344260.4300069,0
1710565200,69011.01,69106.78,68600.0,68984.91,1580.79753,1710568799,108879158.2508649,100459,828.27059,57054979.8449734,0
1710568800,68984.91,69231.84,68932.0,69186.91,1088.82116,1710572399,75216427.1409279,66106,600.32383,41471110.4036086,0
1710572400,69186.92,69460.91,69141.1,69432.45,1138.62156,1710575999,78928601.8046126,69490,685.75153,47534822.2144132,0
1710576000,69432.45,69436.24,68952.0,69021.96,1679.7339,1710579599,116233569.2462747,76655,818.08068,56603331.6883462,0
1710579600,69021.97,69155.13,68842.07,68938.96,1346.08165,1710583199,92898991.5268301,87176,633.47151,43719644.4664386,0
1710583200,68938.95,68990.0,68310.36,68427.54,2126.4435,1710586799,145868565.0096215,119330,909.38656,62382336.8898594,0
1710586800,68427.54,68563.92,67725.53,68256.01,2721.93193,1710590399,185632610.32574993,150195,1318.96357,89980456.8209878,0
1710590400,68256.0,68457.13,67867.14,67884.01,2065.24396,1710593999,140690768.5464142,114941,945.1769,64398914.486474,0
1710594000,67884.02,68267.72,67644.82,67704.31,2399.61169,1710597599,163171385.7227747,148438,1200.40217,81642975.7665324,0
1710597600,67704.31,68229.88,67524.0,68194.2,2266.53243,1710601199,153863097.4480093,128252,1277.58231,86752396.6850801,0
1710601200,68194.19,68499.1,67846.88,68385.58,1859.11998,1710604799,126723507.6499761,102312,1074.9476,73281893.1655208,0
1710604800,68385.58,68407.94,68121.7,68187.05,1317.27319,1710608399,89928643.5606457,83471,676.81782,46206777.3711483,0
1710608400,68187.05,68235.0,67121.14,67275.86,2833.45157,1710611999,191915821.695321,125958,1250.12055,84698672.5986109,0
1710612000,67275.85,67388.0,66670.0,67030.6,4341.91931,1710615599,290878348.6029095,170013,2057.69381,137855481.2774217,0
1710615600,67030.6,67699.0,66890.2,66911.52,3261.62146,1710619199,219690282.1360249,135310,1609.10473,108405716.8983034,0
1710619200,66911.51,67538.49,66739.81,67129.19,2592.04897,1710622799,174030480.5990001,107984,1356.29151,91083313.2161303,0
1710622800,67129.19,67241.1,66015.89,66243.28,3430.96214,1710626399,228152746.7188152,129215,1616.48463,107477617.7491812,0
1710626400,66243.29,66786.44,65804.0,66361.11,2832.3171,1710629999,187716751.12874648,116504,1501.01723,99517875.4951511,0
1710630000,66361.11,66375.07,64780.0,65300.63,6594.27793,1710633599,431717630.3759433,222129,2758.5447,180644735.641396,0
1710633600,65300.64,66305.54,65122.23,65220.55,4363.81885,1710637199,287018719.1379776,148018,2250.94287,148027818.2751592,0
1710637200,65220.55,66190.0,65220.55,66174.74,2954.80364,1710640799,194336884.72023848,119144,1752.41327,115223504.9743504,0
1710640800,66174.74,66565.0,66030.0,66364.17,1779.4647,1710644399,117982945.9566903,77851,935.98846,62057166.7480861,0
1710644400,66364.17,66576.39,66197.43,66538.99,1092.33962,1710647999,72495326.7855593,67537,547.44051,36336515.4078866,0
1710648000,66538.99,66560.0,66261.13,66351.76,963.55452,1710651599,63977036.4442168,58583,401.94576,26686982.2506929,0
1710651600,66351.75,66531.61,66000.0,66235.68,1125.26443,1710655199,74543293.6380732,65511,491.13366,32533146.2108779,0
1710655200,66235.67,66354.42,64940.13,64961.11,2833.47096,1710658799,186025969.6899307,133212,1222.14427,80267787.1040257,0
1710658800,64961.1,65776.87,64533.0,65636.67,4662.77172,1710662399,303977757.8734552,224994,2318.23302,151169791.0563301,0
1710662400,65636.68,66714.99,65290.0,66521.1,2914.1039,1710665999,192287688.8489744,144783,1591.65772,105058188.4876346,0
1710666000,66521.11,66817.33,66260.0,66461.25,2075.22066,1710669599,138088332.5223828,87158,1077.31086,71687819.5356737,0
1710669600,66461.25,67420.36,66410.01,67169.11,2414.65077,1710673199,161729833.3431754,135392,1335.39609,89435511.7941062,0
1710673200,67169.12,67515.0,66913.51,66955.49,1633.79938,1710676799,109712713.6356244,97893,815.51366,54775008.1079877,0
1710676800,66955.49,67404.53,66436.92,66584.19,2073.68958,1710680399,138726123.0905064,101877,964.37826,64523278.4661506,0
1710680400,66584.19,67481.09,66584.18,67127.11,2316.41043,1710683999,155436819.676974,151413,1258.00453,84409219.7064055,0
1710684000,67127.11,67609.99,66892.0,67609.99,1543.12633,1710687599,103794006.1936963,96548,807.94616,54356782.9679211,0
1710687600,67609.99,68111.45,67242.77,67965.5,2333.04501,1710691199,157965183.5567023,107451,1249.23591,84619077.7082064,0
1710691200,67965.51,68385.82,67769.86,68021.79,2381.11122,1710694799,162060639.7521593,114649,1259.88723,85759479.1369922,0
1710694800,68021.79,68693.75,67911.19,68550.22,1826.71113,1710698399,124722849.1676118,95419,977.47916,66743638.0388861,0
1710698400,68550.22,68619.37,68029.85,68172.4,1584.56428,1710701999,108230893.6528685,84057,695.16219,47491131.6884663,0
1710702000,68172.41,68571.1,68099.91,68536.73,897.15325,1710705599,61280176.3495478,70458,503.79772,34413669.9555788,0
