lastUpdateId,bids,asks
45167483273,"['69140.89000000', '0.00017000']","['69423.98000000', '0.15476000']"
45167483273,"['69140.83000000', '0.00017000']","['69423.99000000', '0.00716000']"
45167483273,"['69140.64000000', '0.00008000']","['69424.06000000', '0.00028000']"
45167483273,"['69140.45000000', '0.00315000']","['69424.27000000', '0.00010000']"
45167483273,"['69140.23000000', '0.01443000']","['69424.66000000', '0.00050000']"
45167483273,"['69140.00000000', '0.03416000']","['69424.92000000', '0.00028000']"
45167483273,"['69139.98000000', '0.00015000']","['69425.20000000', '0.00144000']"
45167483273,"['69139.84000000', '0.00037000']","['69425.53000000', '0.00014000']"
45167483273,"['69139.67000000', '0.00041000']","['69426.47000000', '0.23809000']"
45167483273,"['69139.50000000', '0.00625000']","['69426.48000000', '0.52972000']"
45167483273,"['69139.40000000', '0.00083000']","['69426.56000000', '0.28797000']"
45167483273,"['69139.32000000', '0.00029000']","['69427.26000000', '0.00011000']"
45167483273,"['69138.88000000', '0.00043000']","['69427.28000000', '0.00019000']"
45167483273,"['69138.00000000', '0.00022000']","['69427.50000000', '0.00032000']"
45167483273,"['69137.93000000', '0.00025000']","['69427.57000000', '0.00008000']"
45167483273,"['69137.78000000', '0.00041000']","['69427.64000000', '0.35606000']"
45167483273,"['69137.72000000', '0.00008000']","['69427.65000000', '0.00008000']"
45167483273,"['69137.54000000', '0.00020000']","['69427.71000000', '0.00013000']"
45167483273,"['69137.50000000', '0.00024000']","['69427.92000000', '0.00025000']"
45167483273,"['69137.43000000', '0.00021000']","['69428.20000000', '0.00018000']"
45167483273,"['69137.33000000', '0.00019000']","['69428.24000000', '0.35686000']"
45167483273,"['69136.66000000', '0.00011000']","['69428.40000000', '0.00011000']"
45167483273,"['69136.58000000', '0.00435000']","['69428.57000000', '0.00231000']"
45167483273,"['69136.50000000', '0.00027000']","['69428.68000000', '0.00048000']"
45167483273,"['69136.43000000', '0.00011000']","['69428.80000000', '0.00102000']"
45167483273,"['69136.36000000', '0.00021000']","['69429.06000000', '0.00010000']"
45167483273,"['69136.27000000', '0.00028000']","['69430.00000000', '0.03313000']"
45167483273,"['69136.25000000', '0.00076000']","['69430.02000000', '0.14099000']"
45167483273,"['69136.03000000', '0.00013000']","['69430.71000000', '0.64813000']"
45167483273,"['69135.95000000', '0.00008000']","['69430.79000000', '0.28436000']"
45167483273,"['69135.94000000', '0.00027000']","['69430.89000000', '0.00069000']"
45167483273,"['69135.78000000', '0.00110000']","['69430.91000000', '0.00008000']"
45167483273,"['69135.62000000', '0.00023000']","['69431.81000000', '0.00020000']"
45167483273,"['69135.58000000', '0.00102000']","['69431.82000000', '0.28905000']"
45167483273,"['69135.43000000', '0.02825000']","['69432.00000000', '5.39863000']"
45167483273,"['69135.41000000', '0.00017000']","['69432.30000000', '0.51199000']"
45167483273,"['69135.38000000', '0.00013000']","['69432.43000000', '0.00074000']"
45167483273,"['69135.26000000', '3.23932000']","['69432.66000000', '0.36084000']"
45167483273,"['69135.25000000', '0.28436000']","['69432.70000000', '0.00014000']"
45167483273,"['69135.13000000', '0.00074000']","['69433.00000000', '0.02825000']"
45167483273,"['69135.01000000', '0.00065000']","['69433.33000000', '0.00025000']"
45167483273,"['69135.00000000', '0.00008000']","['69433.94000000', '0.05693000']"
45167483273,"['69134.81000000', '0.00025000']","['69434.11000000', '0.14407000']"
45167483273,"['69134.24000000', '0.00039000']","['69434.62000000', '0.00014000']"
45167483273,"['69133.90000000', '5.39875000']","['69435.28000000', '0.00008000']"
45167483273,"['69133.47000000', '0.00010000']","['69435.45000000', '0.00024000']"
45167483273,"['69133.33000000', '0.00017000']","['69436.00000000', '0.00025000']"
45167483273,"['69133.12000000', '0.00242000']","['69436.42000000', '0.00018000']"
45167483273,"['69133.07000000', '0.00013000']","['69436.56000000', '0.00012000']"
45167483273,"['69132.93000000', '0.00836000']","['69436.90000000', '0.00009000']"
45167483273,"['69132.68000000', '0.00027000']","['69437.10000000', '0.01000000']"
45167483273,"['69132.55000000', '0.00009000']","['69437.27000000', '0.00038000']"
45167483273,"['69132.52000000', '0.00042000']","['69437.50000000', '0.00022000']"
45167483273,"['69132.44000000', '0.00082000']","['69437.58000000', '0.00011000']"
45167483273,"['69131.94000000', '0.00011000']","['69438.38000000', '0.00037000']"
45167483273,"['69131.39000000', '0.00018000']","['69438.60000000', '0.00100000']"
45167483273,"['69131.08000000', '0.00028000']","['69439.55000000', '0.01266000']"
45167483273,"['69131.00000000', '0.00057000']","['69439.75000000', '0.07697000']"
45167483273,"['69130.83000000', '0.00046000']","['69439.81000000', '0.00338000']"
45167483273,"['69130.80000000', '0.00026000']","['69440.00000000', '0.03322000']"
45167483273,"['69130.76000000', '0.00012000']","['69440.64000000', '0.52972000']"
45167483273,"['69130.41000000', '0.00011000']","['69441.04000000', '0.00030000']"
45167483273,"['69130.10000000', '0.00011000']","['69441.69000000', '0.00008000']"
45167483273,"['69130.07000000', '0.00015000']","['69442.20000000', '0.28905000']"
45167483273,"['69130.05000000', '0.00046000']","['69442.21000000', '0.00013000']"
45167483273,"['69130.00000000', '0.03249000']","['69443.18000000', '0.00014000']"
45167483273,"['69129.75000000', '0.00017000']","['69444.25000000', '0.00062000']"
45167483273,"['69129.28000000', '0.00016000']","['69444.44000000', '0.00124000']"
45167483273,"['69129.07000000', '0.00024000']","['69444.93000000', '0.00915000']"
45167483273,"['69129.03000000', '0.00008000']","['69445.00000000', '0.00023000']"
45167483273,"['69128.92000000', '0.00009000']","['69445.01000000', '0.00028000']"
45167483273,"['69128.80000000', '0.00898000']","['69445.23000000', '0.00009000']"
45167483273,"['69128.76000000', '0.00334000']","['69445.31000000', '0.28790000']"
45167483273,"['69128.69000000', '0.00011000']","['69446.00000000', '0.00012000']"
45167483273,"['69128.37000000', '0.00081000']","['69447.00000000', '0.00008000']"
45167483273,"['69128.19000000', '0.00040000']","['69447.17000000', '0.02825000']"
45167483273,"['69127.65000000', '0.00224000']","['69447.70000000', '0.00100000']"
45167483273,"['69127.54000000', '0.00013000']","['69447.76000000', '0.60000000']"
45167483273,"['69127.51000000', '0.00010000']","['69448.00000000', '0.00008000']"
45167483273,"['69126.92000000', '0.00016000']","['69448.51000000', '0.00012000']"
45167483273,"['69126.61000000', '0.00011000']","['69448.79000000', '0.02597000']"
45167483273,"['69126.51000000', '0.00042000']","['69449.12000000', '0.00008000']"
45167483273,"['69126.50000000', '0.00013000']","['69449.62000000', '0.00010000']"
45167483273,"['69126.46000000', '0.00008000']","['69449.69000000', '0.00012000']"
45167483273,"['69126.29000000', '0.00014000']","['69449.92000000', '0.00504000']"
45167483273,"['69126.10000000', '0.00016000']","['69450.00000000', '0.04883000']"
45167483273,"['69126.04000000', '0.00011000']","['69450.01000000', '0.00232000']"
45167483273,"['69126.00000000', '0.00008000']","['69450.12000000', '0.00208000']"
45167483273,"['69125.95000000', '0.00008000']","['69450.20000000', '0.00144000']"
45167483273,"['69125.90000000', '0.00097000']","['69450.60000000', '0.00173000']"
45167483273,"['69125.85000000', '0.00013000']","['69450.98000000', '0.00013000']"
45167483273,"['69125.74000000', '0.00039000']","['69451.90000000', '0.28436000']"
45167483273,"['69125.31000000', '0.00011000']","['69452.01000000', '0.34991000']"
45167483273,"['69125.20000000', '0.00145000']","['69452.58000000', '0.28905000']"
45167483273,"['69125.00000000', '0.00008000']","['69453.15000000', '0.00012000']"
45167483273,"['69124.88000000', '0.00011000']","['69453.22000000', '0.00011000']"
45167483273,"['69124.84000000', '0.00009000']","['69453.78000000', '0.00072000']"
45167483273,"['69124.71000000', '0.00009000']","['69454.80000000', '0.53072000']"
45167483273,"['69124.35000000', '0.03677000']","['69454.86000000', '0.00015000']"
45167483273,"['69124.14000000', '0.00009000']","['69455.28000000', '0.00150000']"
45167483273,"['69123.88000000', '0.00008000']","['69455.55000000', '0.00534000']"
45167483273,"['69123.65000000', '0.00083000']","['69456.00000000', '0.10222000']"
45167483273,"['69123.59000000', '0.00013000']","['69456.47000000', '0.00015000']"
45167483273,"['69123.07000000', '0.00012000']","['69456.51000000', '0.00011000']"
45167483273,"['69123.00000000', '0.00825000']","['69456.57000000', '0.00020000']"
45167483273,"['69122.89000000', '0.00009000']","['69456.61000000', '0.14427000']"
45167483273,"['69122.82000000', '0.00011000']","['69456.88000000', '0.02884000']"
45167483273,"['69122.07000000', '0.00008000']","['69456.89000000', '0.00052000']"
45167483273,"['69122.02000000', '0.00112000']","['69457.18000000', '0.00008000']"
45167483273,"['69121.97000000', '0.00053000']","['69457.52000000', '0.00012000']"
45167483273,"['69121.95000000', '0.00069000']","['69458.82000000', '0.00012000']"
45167483273,"['69121.57000000', '0.00010000']","['69459.37000000', '0.00012000']"
45167483273,"['69121.26000000', '0.02825000']","['69459.45000000', '0.00008000']"
45167483273,"['69121.01000000', '0.00092000']","['69459.58000000', '0.00011000']"
45167483273,"['69120.60000000', '0.00174000']","['69459.59000000', '0.26494000']"
45167483273,"['69120.55000000', '0.00021000']","['69460.00000000', '0.03203000']"
45167483273,"['69120.11000000', '0.00012000']","['69461.34000000', '0.02825000']"
45167483273,"['69120.00000000', '0.03568000']","['69461.40000000', '0.00024000']"
45167483273,"['69119.56000000', '0.00058000']","['69461.53000000', '0.00008000']"
45167483273,"['69119.34000000', '0.00053000']","['69461.63000000', '0.00240000']"
45167483273,"['69119.17000000', '0.00020000']","['69461.90000000', '0.00011000']"
45167483273,"['69119.04000000', '0.00065000']","['69462.50000000', '0.00049000']"
45167483273,"['69118.01000000', '0.02926000']","['69462.96000000', '0.28924000']"
45167483273,"['69118.00000000', '0.00039000']","['69463.00000000', '0.00143000']"
45167483273,"['69117.99000000', '0.01458000']","['69463.19000000', '0.00300000']"
45167483273,"['69117.64000000', '0.00292000']","['69463.20000000', '0.02956000']"
45167483273,"['69117.61000000', '0.00015000']","['69463.74000000', '0.00009000']"
45167483273,"['69117.60000000', '0.00024000']","['69463.83000000', '0.00319000']"
45167483273,"['69117.57000000', '0.00016000']","['69463.94000000', '0.00008000']"
45167483273,"['69117.51000000', '0.00008000']","['69464.00000000', '0.00020000']"
45167483273,"['69117.31000000', '0.57835000']","['69464.08000000', '0.00048000']"
45167483273,"['69117.30000000', '0.03121000']","['69464.28000000', '0.00107000']"
45167483273,"['69117.21000000', '0.00173000']","['69464.46000000', '0.00018000']"
45167483273,"['69117.15000000', '0.00130000']","['69464.58000000', '0.00011000']"
45167483273,"['69116.98000000', '0.00015000']","['69465.11000000', '0.00017000']"
45167483273,"['69116.96000000', '0.00008000']","['69465.17000000', '0.00143000']"
45167483273,"['69116.45000000', '0.05696000']","['69465.29000000', '0.00026000']"
45167483273,"['69116.38000000', '0.00008000']","['69465.55000000', '0.00016000']"
45167483273,"['69116.28000000', '1.00000000']","['69465.59000000', '0.00015000']"
45167483273,"['69115.60000000', '0.00013000']","['69465.61000000', '0.00011000']"
45167483273,"['69115.52000000', '0.00227000']","['69465.63000000', '0.00009000']"
45167483273,"['69115.14000000', '0.00364000']","['69465.65000000', '0.00158000']"
45167483273,"['69115.02000000', '0.00159000']","['69465.77000000', '0.00012000']"
45167483273,"['69115.01000000', '0.60011000']","['69465.88000000', '0.00011000']"
45167483273,"['69115.00000000', '1.00063000']","['69466.46000000', '0.00011000']"
45167483273,"['69114.42000000', '0.00034000']","['69466.51000000', '0.08955000']"
45167483273,"['69114.28000000', '0.00009000']","['69466.54000000', '0.00077000']"
45167483273,"['69114.14000000', '0.28436000']","['69466.58000000', '0.00011000']"
45167483273,"['69113.85000000', '0.00047000']","['69466.61000000', '0.00008000']"
45167483273,"['69113.81000000', '0.00117000']","['69466.66000000', '0.00135000']"
45167483273,"['69113.67000000', '0.00134000']","['69466.85000000', '0.00011000']"
45167483273,"['69113.63000000', '0.00020000']","['69466.88000000', '0.00011000']"
45167483273,"['69113.22000000', '0.00011000']","['69467.25000000', '0.00088000']"
45167483273,"['69113.00000000', '0.00723000']","['69467.56000000', '0.00012000']"
45167483273,"['69112.77000000', '0.00011000']","['69467.74000000', '0.00021000']"
45167483273,"['69112.75000000', '0.00011000']","['69467.94000000', '0.00009000']"
45167483273,"['69112.15000000', '0.00022000']","['69467.95000000', '0.00012000']"
45167483273,"['69112.00000000', '0.00008000']","['69467.99000000', '0.00079000']"
45167483273,"['69111.49000000', '0.01000000']","['69468.16000000', '0.00033000']"
45167483273,"['69111.11000000', '0.00018000']","['69468.32000000', '0.00013000']"
45167483273,"['69111.00000000', '0.00020000']","['69468.75000000', '0.00028000']"
45167483273,"['69110.82000000', '0.00008000']","['69468.96000000', '0.42378000']"
45167483273,"['69110.04000000', '0.00008000']","['69469.22000000', '0.00075000']"
45167483273,"['69110.02000000', '0.00041000']","['69469.25000000', '0.00013000']"
45167483273,"['69110.01000000', '0.00753000']","['69469.38000000', '0.00038000']"
45167483273,"['69110.00000000', '0.07195000']","['69469.43000000', '0.00009000']"
45167483273,"['69109.69000000', '0.00500000']","['69469.66000000', '0.00011000']"
45167483273,"['69109.29000000', '0.00023000']","['69469.68000000', '0.00011000']"
45167483273,"['69109.15000000', '0.00037000']","['69469.78000000', '0.14427000']"
45167483273,"['69109.13000000', '0.00025000']","['69470.00000000', '0.26788000']"
45167483273,"['69109.00000000', '0.04364000']","['69470.25000000', '0.00071000']"
45167483273,"['69108.88000000', '0.00043000']","['69470.29000000', '0.00039000']"
45167483273,"['69108.29000000', '0.00021000']","['69470.55000000', '0.00015000']"
45167483273,"['69108.01000000', '0.00450000']","['69470.57000000', '0.00037000']"
45167483273,"['69108.00000000', '0.01000000']","['69470.58000000', '0.60056000']"
45167483273,"['69107.93000000', '0.00048000']","['69470.76000000', '0.00012000']"
45167483273,"['69107.86000000', '0.00047000']","['69471.19000000', '0.00052000']"
45167483273,"['69107.73000000', '0.00008000']","['69471.42000000', '0.00017000']"
45167483273,"['69107.71000000', '0.00008000']","['69471.90000000', '0.00024000']"
45167483273,"['69107.57000000', '0.00024000']","['69471.99000000', '0.00044000']"
45167483273,"['69107.54000000', '0.00010000']","['69472.00000000', '0.00027000']"
45167483273,"['69107.14000000', '0.00011000']","['69472.01000000', '0.00087000']"
45167483273,"['69107.09000000', '0.02825000']","['69472.16000000', '0.00016000']"
45167483273,"['69106.90000000', '0.00011000']","['69472.23000000', '0.00806000']"
45167483273,"['69106.38000000', '0.00014000']","['69472.31000000', '0.00013000']"
45167483273,"['69106.33000000', '0.00098000']","['69472.55000000', '0.00010000']"
45167483273,"['69106.14000000', '0.00835000']","['69473.00000000', '0.00009000']"
45167483273,"['69106.08000000', '0.00081000']","['69473.01000000', '0.28436000']"
45167483273,"['69105.96000000', '0.01212000']","['69473.03000000', '0.00020000']"
45167483273,"['69105.95000000', '0.01000000']","['69473.09000000', '0.00011000']"
45167483273,"['69105.88000000', '0.00011000']","['69473.41000000', '0.00100000']"
45167483273,"['69105.82000000', '0.00450000']","['69473.46000000', '0.52129000']"
45167483273,"['69105.68000000', '0.00039000']","['69473.49000000', '0.00011000']"
45167483273,"['69105.61000000', '0.00031000']","['69473.76000000', '0.00010000']"
45167483273,"['69105.55000000', '0.00119000']","['69473.86000000', '0.00561000']"
45167483273,"['69105.53000000', '0.01734000']","['69473.89000000', '0.00152000']"
45167483273,"['69105.52000000', '0.02888000']","['69474.00000000', '0.02098000']"
45167483273,"['69105.01000000', '0.00042000']","['69474.28000000', '0.00081000']"
45167483273,"['69105.00000000', '0.00008000']","['69474.90000000', '0.00079000']"
45167483273,"['69104.65000000', '0.00015000']","['69475.00000000', '0.00149000']"
45167483273,"['69104.64000000', '0.00013000']","['69475.06000000', '0.00070000']"
45167483273,"['69104.62000000', '0.00892000']","['69475.19000000', '0.00018000']"
45167483273,"['69104.50000000', '0.00050000']","['69475.40000000', '0.00064000']"
45167483273,"['69104.29000000', '0.00058000']","['69475.51000000', '0.02825000']"
45167483273,"['69104.26000000', '0.00016000']","['69475.73000000', '0.28777000']"
45167483273,"['69104.01000000', '0.00028000']","['69476.16000000', '0.02516000']"
45167483273,"['69103.54000000', '0.00013000']","['69476.19000000', '0.00029000']"
45167483273,"['69103.44000000', '0.00116000']","['69476.34000000', '0.05232000']"
45167483273,"['69103.42000000', '0.00025000']","['69476.80000000', '0.00008000']"
45167483273,"['69103.12000000', '0.00008000']","['69476.81000000', '0.00014000']"
45167483273,"['69103.10000000', '0.01000000']","['69477.02000000', '0.00033000']"
45167483273,"['69103.04000000', '0.43151000']","['69477.21000000', '0.00008000']"
45167483273,"['69102.96000000', '0.01303000']","['69477.61000000', '0.00012000']"
45167483273,"['69102.95000000', '0.60000000']","['69477.72000000', '0.00019000']"
45167483273,"['69102.56000000', '0.00124000']","['69477.80000000', '0.00089000']"
45167483273,"['69102.54000000', '0.00268000']","['69477.92000000', '0.00011000']"
45167483273,"['69102.48000000', '0.00008000']","['69477.98000000', '0.00013000']"
45167483273,"['69102.40000000', '0.01489000']","['69478.09000000', '0.00358000']"
45167483273,"['69102.27000000', '0.00014000']","['69478.13000000', '0.00067000']"
45167483273,"['69102.06000000', '0.00037000']","['69478.24000000', '0.00066000']"
45167483273,"['69102.02000000', '0.00042000']","['69478.33000000', '0.00137000']"
45167483273,"['69102.00000000', '0.00014000']","['69478.81000000', '0.00008000']"
45167483273,"['69101.66000000', '0.00012000']","['69479.00000000', '0.00010000']"
45167483273,"['69101.53000000', '0.00062000']","['69479.06000000', '0.00163000']"
45167483273,"['69101.44000000', '0.00008000']","['69479.08000000', '0.00009000']"
45167483273,"['69101.09000000', '0.00100000']","['69479.47000000', '0.00080000']"
45167483273,"['69101.00000000', '0.07857000']","['69480.00000000', '0.04276000']"
45167483273,"['69100.99000000', '0.00362000']","['69480.56000000', '0.00022000']"
45167483273,"['69100.98000000', '0.00100000']","['69480.60000000', '0.00173000']"
45167483273,"['69100.93000000', '0.00012000']","['69480.62000000', '0.00008000']"
45167483273,"['69100.89000000', '0.00165000']","['69480.63000000', '0.00008000']"
45167483273,"['69100.79000000', '0.00078000']","['69481.17000000', '0.00039000']"
45167483273,"['69100.65000000', '0.01000000']","['69481.18000000', '0.00014000']"
45167483273,"['69100.60000000', '0.00072000']","['69481.39000000', '0.00010000']"
45167483273,"['69100.55000000', '0.00224000']","['69481.48000000', '0.00009000']"
45167483273,"['69100.40000000', '0.00058000']","['69481.63000000', '0.00091000']"
45167483273,"['69100.29000000', '0.00073000']","['69481.99000000', '0.00097000']"
45167483273,"['69100.22000000', '0.00022000']","['69482.00000000', '0.00011000']"
45167483273,"['69100.20000000', '0.00159000']","['69482.74000000', '0.00028000']"
45167483273,"['69100.19000000', '0.00029000']","['69482.75000000', '0.00038000']"
45167483273,"['69100.17000000', '0.00014000']","['69483.10000000', '0.00009000']"
45167483273,"['69100.00000000', '3.57123000']","['69483.16000000', '0.00129000']"
45167483273,"['69099.72000000', '0.00009000']","['69483.27000000', '0.00046000']"
45167483273,"['69099.63000000', '0.00011000']","['69483.29000000', '0.00009000']"
45167483273,"['69099.08000000', '0.00008000']","['69483.33000000', '0.00016000']"
45167483273,"['69099.04000000', '0.00008000']","['69483.76000000', '0.00008000']"
45167483273,"['69099.00000000', '0.00751000']","['69483.77000000', '0.00008000']"
45167483273,"['69098.90000000', '0.00723000']","['69483.81000000', '0.00013000']"
45167483273,"['69098.89000000', '0.00017000']","['69483.87000000', '0.00008000']"
45167483273,"['69098.87000000', '0.00009000']","['69484.07000000', '0.00042000']"
45167483273,"['69098.49000000', '0.00456000']","['69484.27000000', '0.00026000']"
45167483273,"['69098.36000000', '0.00037000']","['69484.36000000', '0.00035000']"
45167483273,"['69098.24000000', '0.05000000']","['69484.72000000', '0.00011000']"
45167483273,"['69098.21000000', '0.00014000']","['69484.77000000', '0.00718000']"
45167483273,"['69098.01000000', '0.02035000']","['69484.94000000', '0.00010000']"
45167483273,"['69097.89000000', '0.00054000']","['69485.02000000', '0.00026000']"
45167483273,"['69097.51000000', '0.01000000']","['69485.07000000', '0.00488000']"
45167483273,"['69097.49000000', '0.00015000']","['69485.29000000', '0.00009000']"
45167483273,"['69097.15000000', '0.00008000']","['69485.52000000', '0.00013000']"
45167483273,"['69097.04000000', '0.00018000']","['69485.60000000', '0.00091000']"
45167483273,"['69097.00000000', '0.00149000']","['69486.02000000', '0.00126000']"
45167483273,"['69096.89000000', '0.00009000']","['69486.09000000', '0.00038000']"
45167483273,"['69096.77000000', '0.00016000']","['69486.12000000', '0.00017000']"
45167483273,"['69096.73000000', '0.00009000']","['69486.18000000', '0.00010000']"
45167483273,"['69096.69000000', '0.00133000']","['69486.23000000', '0.00009000']"
45167483273,"['69096.53000000', '0.01000000']","['69486.47000000', '0.00015000']"
45167483273,"['69096.52000000', '0.00491000']","['69486.77000000', '0.00010000']"
45167483273,"['69096.26000000', '0.00039000']","['69487.17000000', '0.00010000']"
45167483273,"['69096.20000000', '0.00019000']","['69487.18000000', '0.00028000']"
45167483273,"['69096.18000000', '0.00048000']","['69487.64000000', '0.00013000']"
45167483273,"['69095.94000000', '0.00046000']","['69487.74000000', '0.00008000']"
45167483273,"['69095.68000000', '0.00011000']","['69488.22000000', '0.00027000']"
45167483273,"['69095.48000000', '0.00012000']","['69488.70000000', '0.00100000']"
45167483273,"['69095.29000000', '0.00016000']","['69488.74000000', '0.00034000']"
45167483273,"['69095.23000000', '0.00009000']","['69488.79000000', '0.01550000']"
45167483273,"['69095.00000000', '0.00008000']","['69488.84000000', '0.00012000']"
45167483273,"['69094.74000000', '0.00017000']","['69488.94000000', '0.00200000']"
45167483273,"['69094.33000000', '0.00009000']","['69489.31000000', '0.00036000']"
45167483273,"['69094.20000000', '0.00048000']","['69489.33000000', '0.00019000']"
45167483273,"['69093.96000000', '0.00018000']","['69489.36000000', '0.00036000']"
45167483273,"['69093.75000000', '0.00034000']","['69489.41000000', '0.00066000']"
45167483273,"['69093.64000000', '0.02133000']","['69489.47000000', '0.00010000']"
45167483273,"['69093.39000000', '0.13757000']","['69489.63000000', '0.00597000']"
45167483273,"['69093.33000000', '0.00011000']","['69489.66000000', '0.00008000']"
45167483273,"['69093.17000000', '0.00017000']","['69490.00000000', '0.03718000']"
45212425646,"['70407.02000000', '1.15709000']","['70407.03000000', '6.36400000']"
45212425646,"['70406.69000000', '0.00030000']","['70407.04000000', '0.00060000']"
45212425646,"['70406.62000000', '0.00030000']","['70407.06000000', '0.00009000']"
45212425646,"['70406.55000000', '0.00030000']","['70407.08000000', '0.01320000']"
45212425646,"['70406.48000000', '0.00030000']","['70407.09000000', '0.00270000']"
45212425646,"['70406.41000000', '0.00030000']","['70407.10000000', '0.00030000']"
45212425646,"['70406.34000000', '0.00030000']","['70407.11000000', '0.00060000']"
45212425646,"['70406.27000000', '0.00030000']","['70407.15000000', '0.18533000']"
45212425646,"['70406.22000000', '0.00009000']","['70407.16000000', '0.00030000']"
45212425646,"['70406.20000000', '0.00030000']","['70407.17000000', '0.00030000']"
45212425646,"['70406.13000000', '0.00030000']","['70407.18000000', '0.00060000']"
45212425646,"['70406.11000000', '0.07100000']","['70407.19000000', '0.04214000']"
45212425646,"['70406.06000000', '0.00030000']","['70407.23000000', '0.00030000']"
45212425646,"['70406.00000000', '0.07370000']","['70407.24000000', '0.00030000']"
45212425646,"['70405.99000000', '0.00030000']","['70407.25000000', '0.00060000']"
45212425646,"['70405.92000000', '0.00030000']","['70407.26000000', '0.00070000']"
45212425646,"['70405.85000000', '0.00030000']","['70407.30000000', '0.00030000']"
45212425646,"['70405.84000000', '0.00030000']","['70407.31000000', '0.00030000']"
45212425646,"['70405.80000000', '0.00009000']","['70407.32000000', '0.00060000']"
45212425646,"['70405.78000000', '0.00030000']","['70407.37000000', '0.00030000']"
45212425646,"['70405.77000000', '0.00030000']","['70407.38000000', '0.00030000']"
45212425646,"['70405.71000000', '0.00030000']","['70407.39000000', '0.00060000']"
45212425646,"['70405.70000000', '0.00030000']","['70407.44000000', '0.00030000']"
45212425646,"['70405.64000000', '0.00060000']","['70407.45000000', '0.00030000']"
45212425646,"['70405.63000000', '0.00030000']","['70407.46000000', '0.00060000']"
45212425646,"['70405.57000000', '0.00060000']","['70407.48000000', '0.00009000']"
45212425646,"['70405.56000000', '0.00030000']","['70407.51000000', '0.00030000']"
45212425646,"['70405.50000000', '0.00060000']","['70407.52000000', '0.00030000']"
45212425646,"['70405.49000000', '0.00030000']","['70407.53000000', '0.00060000']"
45212425646,"['70405.43000000', '0.00060000']","['70407.57000000', '0.04214000']"
45212425646,"['70405.42000000', '0.00030000']","['70407.58000000', '0.00030000']"
45212425646,"['70405.38000000', '0.00009000']","['70407.59000000', '0.12810000']"
45212425646,"['70405.36000000', '0.00060000']","['70407.60000000', '0.00060000']"
45212425646,"['70405.35000000', '0.00030000']","['70407.63000000', '0.16000000']"
45212425646,"['70405.29000000', '0.00060000']","['70407.65000000', '0.00030000']"
45212425646,"['70405.28000000', '0.00030000']","['70407.66000000', '0.00030000']"
45212425646,"['70405.22000000', '0.00060000']","['70407.67000000', '0.00060000']"
45212425646,"['70405.21000000', '0.00030000']","['70407.72000000', '0.00030000']"
45212425646,"['70405.15000000', '0.00060000']","['70407.73000000', '0.00030000']"
45212425646,"['70405.14000000', '0.00030000']","['70407.74000000', '0.00060000']"
45212425646,"['70405.08000000', '0.00060000']","['70407.75000000', '0.00142000']"
45212425646,"['70405.07000000', '0.00030000']","['70407.78000000', '0.15018000']"
45212425646,"['70405.01000000', '0.00060000']","['70407.79000000', '0.00030000']"
45212425646,"['70405.00000000', '0.00030000']","['70407.80000000', '0.00030000']"
45212425646,"['70404.96000000', '0.00009000']","['70407.81000000', '0.00060000']"
45212425646,"['70404.94000000', '0.00060000']","['70407.86000000', '0.00030000']"
45212425646,"['70404.93000000', '0.00030000']","['70407.87000000', '0.00030000']"
45212425646,"['70404.87000000', '0.00060000']","['70407.88000000', '0.00060000']"
45212425646,"['70404.86000000', '0.00030000']","['70407.90000000', '0.00009000']"
45212425646,"['70404.85000000', '0.00030000']","['70407.93000000', '0.00030000']"
45212425646,"['70404.80000000', '0.00060000']","['70407.94000000', '0.00030000']"
45212425646,"['70404.79000000', '0.00030000']","['70407.95000000', '0.00060000']"
45212425646,"['70404.78000000', '0.00030000']","['70408.00000000', '0.07400000']"
45212425646,"['70404.73000000', '0.00060000']","['70408.01000000', '0.00030000']"
45212425646,"['70404.72000000', '0.00030000']","['70408.02000000', '0.00060000']"
45212425646,"['70404.71000000', '0.00030000']","['70408.07000000', '0.00030000']"
45212425646,"['70404.67000000', '0.04970000']","['70408.08000000', '0.00030000']"
45212425646,"['70404.66000000', '0.00060000']","['70408.09000000', '0.00060000']"
45212425646,"['70404.65000000', '0.00030000']","['70408.14000000', '0.00030000']"
45212425646,"['70404.64000000', '0.00030000']","['70408.15000000', '0.00030000']"
45212425646,"['70404.59000000', '0.00060000']","['70408.16000000', '0.00060000']"
45212425646,"['70404.58000000', '0.00030000']","['70408.21000000', '0.00030000']"
45212425646,"['70404.57000000', '0.00030000']","['70408.22000000', '0.00030000']"
45212425646,"['70404.54000000', '0.00009000']","['70408.23000000', '0.00060000']"
45212425646,"['70404.52000000', '0.00060000']","['70408.28000000', '0.00030000']"
45212425646,"['70404.51000000', '0.00030000']","['70408.29000000', '0.00030000']"
45212425646,"['70404.50000000', '0.00030000']","['70408.30000000', '0.00060000']"
45212425646,"['70404.45000000', '0.00060000']","['70408.32000000', '0.00009000']"
45212425646,"['70404.44000000', '0.00030000']","['70408.35000000', '0.00030000']"
45212425646,"['70404.43000000', '0.00030000']","['70408.36000000', '0.00030000']"
45212425646,"['70404.38000000', '0.00060000']","['70408.37000000', '0.00060000']"
45212425646,"['70404.37000000', '0.00030000']","['70408.39000000', '0.04214000']"
45212425646,"['70404.36000000', '0.00030000']","['70408.42000000', '0.00030000']"
